CHEM_ID,BIOCHEMICAL_NAME,TYPE,COMMENTS,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,SMILES,COMP_ID_1,COMP_ID_2,LIB_ID_1,LIB_ID_2,LIB_ID_3,LIB_ID_4,LIB_ID_5,LIB_ID_6,LIB_ID_7,HMDB_ID
1021,5-oxoproline,NAMED,,Amino Acid,Glutathione Metabolism,579,O=C1CC[C@@H]([C@@](O)=O)N1,1494,1494,209,209,209,209,209,209,209,HMDB0000267
1022,picolinate,NAMED,,Amino Acid,Tryptophan Metabolism,282,O=C(O)C1=NC=CC=C1,1512,1512,400,400,400,400,400,400,400,HMDB0002243
1023,sarcosine,NAMED,,Amino Acid,"Glycine, Serine and Threonine Metabolism",5,CNCC(O)=O,1516,1516,400,400,400,400,400,400,400,HMDB0000271
1024,pantothenate,NAMED,,Cofactors and Vitamins,Pantothenate and CoA Metabolism,4333,O=C(NCCC(O)=O)[C@H](O)C(C)(C)CO,1508,1508,209,209,209,209,209,209,209,HMDB0000210
1025,pipecolate,NAMED,,Amino Acid,Lysine Metabolism,131,OC(C1NCCCC1)=O,1444,1444,400,400,400,400,400,400,400,HMDB0000070
1026,phosphoethanolamine,NAMED,,Lipid,Phospholipid Metabolism,2238,NCCOP(O)(O)=O,1600,1600,400,400,400,400,400,400,400,HMDB0000224
1052,glycerate,NAMED,,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1243,O=C(O)C(O)CO,1572,1572,305,305,305,305,305,305,305,HMDB0000139;HMDB0006372
1053,3-ureidopropionate,NAMED,,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4236,OC(CCNC(N)=O)=O,3155,3155,400,400,400,400,400,400,400,HMDB0000026
1082,N-acetylleucine,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",336,O=C(O)[C@H](CC(C)C)NC(C)=O,1587,1587,209,209,209,209,209,209,209,HMDB0011756
1083,N-acetylmethionine,NAMED,,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",435,O=C(O)[C@H](CCSC)NC(C)=O,1589,1589,209,209,209,209,209,209,209,HMDB0011745
1084,N-acetylvaline,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",417,O=C(O)[C@@H](NC(C)=O)C(C)C,1591,1591,209,209,209,209,209,209,209,HMDB0011757
1087,erucate (22:1n9),NAMED,,Lipid,Long Chain Monounsaturated Fatty Acid,1547,OC(CCCCCCCCCCC\C=C/CCCCCCCC)=O,1552,1552,209,209,209,209,209,209,209,HMDB0002068
1090,"bilirubin (Z,Z)",NAMED,,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,4405,CC(C(N\1)=O)=C(C=C)C1=C/C2=C(C)C(CCC(O)=O)=C(CC3=C(CCC(O)=O)C(C)=C(/C=C4NC(C(C=C)=C/4C)=O)N3)N2,43807,43807,402,402,402,402,402,402,402,HMDB0000054
1094,thyroxine,NAMED,,Amino Acid,Tyrosine Metabolism,245,OC1=C(I)C=C(OC2=C(I)C=C(C[C@H](N)C(O)=O)C=C2I)C=C1I,2761,2761,209,209,209,209,209,209,209,HMDB0000248
1102,gamma-glutamyltyrosine,NAMED,,Peptide,Gamma-glutamyl Amino Acid,646,OC(C=C1)=CC=C1C[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O,2734,2734,209,209,400,209,400,400,209,HMDB0011741
1104,methyl indole-3-acetate,NAMED,,Xenobiotics,Food Component/Plant,4960,O=C(OC)CC1=CNC2=C1C=CC=C2,1584,1584,400,400,400,400,400,400,400,HMDB0029738
1105,alpha-tocopherol,NAMED,,Cofactors and Vitamins,Tocopherol Metabolism,4357,CC1=C2C(O[C@@](CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)C)(C)CC2)=C(C)C(C)=C1O,1561,1561,402,402,402,402,402,402,402,HMDB0001893
1110,N-acetylalanine,NAMED,,Amino Acid,Alanine and Aspartate Metabolism,31,O=C(O)[C@@H](NC(C)=O)C,1585,1585,209,209,209,209,209,209,209,HMDB0000766
1111,vanillylmandelate (VMA),NAMED,,Amino Acid,Tyrosine Metabolism,202,OC(C(O)=O)C1=CC=C(O)C(OC)=C1,1567,1567,209,209,209,209,209,209,209,HMDB0000291
1113,4-acetamidobutanoate,NAMED,,Amino Acid,Polyamine Metabolism,560,CC(NCCCC(O)=O)=O,1558,1558,209,400,400,209,400,400,400,HMDB0003681
1114,3-aminoisobutyrate,NAMED,,Nucleotide,"Pyrimidine Metabolism, Thymine containing",4281,O=C(O)C(C)CN,1566,1566,400,400,400,400,400,400,400,HMDB0002166
1123,chenodeoxycholate,NAMED,some missing values may not be LOD,Lipid,Primary Bile Acid Metabolism,3455,C[C@]12CC[C@]3([H])[C@@]4(C)CC[C@@H](O)C[C@@]4([H])C[C@@H](O)[C@@]3([H])[C@]1([H])CC[C@@]2(C(CCC(O)=O)C)[H],1563,1563,209,209,209,209,209,209,209,HMDB0000518
1124,citrate,NAMED,,Energy,TCA Cycle,1439,OC(CC(CC(O)=O)(O)C(O)=O)=O,1564,1564,209,209,209,209,209,209,209,HMDB0000094
1125,"5,6-dihydrouracil",NAMED,,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4229,O=C(CCN1)NC1=O,1559,1559,209,209,209,209,209,209,,HMDB0000076
1128,2-aminobutyrate,NAMED,,Amino Acid,Glutathione Metabolism,580,N[C@H](CC)C(O)=O,42374,42374,400,400,400,400,400,400,400,HMDB0000452
1134,urate,NAMED,,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",4129,O=C1NC(NC(NC2=O)=O)=C2N1,1604,1604,209,209,209,209,209,209,209,HMDB0000289
1135,ursodeoxycholate,NAMED,,Lipid,Secondary Bile Acid Metabolism,3502,O[C@@H]1[C@@]2([H])[C@]3([H])CC[C@@]([C@@H](CCC(O)=O)C)([H])[C@@]3(C)CC[C@]2([H])[C@@]4(C)CC[C@@H](O)C[C@@]4([H])C1,1605,1605,209,209,209,209,209,209,209,HMDB0000946
1136,valerate (5:0),NAMED,,Lipid,Short Chain Fatty Acid,1488,OC(CCCC)=O,33443,33443,209,209,209,209,209,209,,HMDB0000892
1137,oleoyl ethanolamide,NAMED,,Lipid,Endocannabinoid,2159,O=C(NCCO)CCCCCCC/C=C\CCCCCCCC,38102,38102,209,209,,209,209,209,209,HMDB0002088
1140,gamma-glutamylglutamine,NAMED,,Peptide,Gamma-glutamyl Amino Acid,635,O=C(N)CC[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O,2730,2730,400,400,400,400,400,400,400,HMDB0011738
1141,4-hydroxyphenylpyruvate,NAMED,,Amino Acid,Tyrosine Metabolism,175,OC1=CC=C(CC(C(O)=O)=O)C=C1,1669,1669,209,209,209,209,209,,209,HMDB0000707
1143,butyrate/isobutyrate (4:0),NAMED,,Lipid,Short Chain Fatty Acid,1487,OC(CCC)=O,40605,40605,209,209,209,209,209,209,209,HMDB0000039
1161,tigloylglycine,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",402,O=C(O)CNC(/C(C)=C/C)=O,1598,1598,400,400,,,400,400,,HMDB0000959
1162,N-acetylneuraminate,NAMED,,Carbohydrate,Aminosugar Metabolism,1418,OC1(C(O)=O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O1,32377,32377,400,400,400,400,400,400,400,HMDB0000230
1215,N-acetylglucosaminylasparagine,NAMED,,Carbohydrate,Aminosugar Metabolism,1430,O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](NC(CC(N)C(O)=O)=O)[C@@H]1NC(C)=O,48149,48149,400,400,400,400,400,400,400,HMDB0000489
1218,acetoacetate,NAMED,,Lipid,Ketone Bodies,1936,O=C(CC(C)=O)O,33963,33963,400,,400,,400,400,,HMDB0000060
1221,creatine,NAMED,,Amino Acid,Creatine Metabolism,528,CN(C(N)=N)CC(O)=O,27718,27718,400,400,400,400,400,400,400,HMDB0000064
1224,"cys-gly, oxidized",NAMED,,Amino Acid,Glutathione Metabolism,578,O=C(NCC(O)=O)C(N)CSSCC(N)C(NCC(O)=O)=O,18368,18368,400,400,400,400,400,400,400,NA
1230,estrone 3-sulfate,NAMED,,Lipid,Estrogenic Steroids,3425,C[C@@](CC1)(C2=O)[C@](CC2)([H])[C@@](CC3)([H])[C@]1([H])C(C=C4)=C3C=C4OS(O)(=O)=O,18474,18474,209,209,209,209,209,209,209,HMDB0001425
1231,dihomo-linoleate (20:2n6),NAMED,,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1570,O=C(O)CCCCCCCCC/C=C\C/C=C\CCCCC,17805,17805,209,209,209,209,209,209,209,HMDB0005060
1235,gamma-glutamylhistidine,NAMED,,Peptide,Gamma-glutamyl Amino Acid,637,O=C(O)[C@@H](N)CCC(N[C@@H](CC1=CNC=N1)C(O)=O)=O,18245,18245,400,400,400,400,400,400,400,HMDB0029151
1239,2-hydroxystearate,NAMED,,Lipid,"Fatty Acid, Monohydroxy",1971,OC([C@H](O)CCCCCCCCCCCCCCCC)=O,17945,17945,209,209,209,209,209,209,209,HMDB0062549
1242,N1-methyladenosine,NAMED,,Nucleotide,"Purine Metabolism, Adenine containing",4151,N=C1C2=C(N([C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3)C=N2)N=CN1C,15650,15650,400,400,400,400,400,400,400,HMDB0003331
1254,glycerol,NAMED,,Lipid,Glycerolipid Metabolism,2841,OC(CO)CO,15122,15122,209,209,209,209,209,209,209,HMDB0000131
1256,choline,NAMED,,Lipid,Phospholipid Metabolism,2232,[O-]CC[N+](C)(C)C,15506,15506,400,400,400,400,400,400,400,HMDB0000097
1258,anthranilate,NAMED,,Amino Acid,Tryptophan Metabolism,275,OC(C1=CC=CC=C1N)=O,4970,4970,400,,400,400,400,400,400,HMDB0001123
1268,gamma-glutamylleucine,NAMED,,Peptide,Gamma-glutamyl Amino Acid,639,CC(C)C[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O,18369,18369,400,400,400,400,400,400,400,HMDB0011171
1342,3-methoxytyrosine,NAMED,,Amino Acid,Tyrosine Metabolism,204,COC1=C(O)C=CC(C[C@@H](C(O)=O)N)=C1,12017,12017,209,400,209,209,400,400,209,HMDB0001434
1382,fluoxetine,NAMED,,Xenobiotics,Drug - Psychoactive,5856,FC(F)(F)C(C=C1)=CC=C1OC(C2=CC=CC=C2)CCNC,44619,44619,402,402,402,402,402,402,402,HMDB0014615
1383,4-acetamidophenol,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5371,OC1=CC=C(NC(C)=O)C=C1,12032,12032,209,209,209,209,209,209,209,HMDB0001859
1384,naproxen,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5387,COC1=CC=C2C(C=CC([C@H](C)C(O)=O)=C2)=C1,12122,12122,209,209,209,209,209,209,209,HMDB0001923
1386,indomethacin,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5398,ClC(C=C1)=CC=C1C(N2C(C)=C(CC(O)=O)C3=CC(OC)=CC=C32)=O,62978,62978,,,209,209,209,209,,HMDB0014473
1388,topiramate,NAMED,,Xenobiotics,Drug - Neurological,5328,CC1(OC2COC3(OC(C)(OC3C2O1)C)COS(N)(=O)=O)C,2772,,400,400,209,,,209,,HMDB0005034
1442,beta-hydroxyisovalerate,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",363,CC(C)(O)CC(O)=O,12129,12129,209,209,209,209,209,209,209,HMDB0000754
1487,ibuprofen,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5391,CC(C1=CC=C(CC(C)C)C=C1)C(O)=O,17799,17799,209,209,209,209,209,209,209,HMDB0001925
1518,N-palmitoyl-sphingosine (d18:1/16:0),NAMED,,Lipid,Ceramides,3021,OC[C@@H]([C@H](O)/C=C/CCCCCCCCCCCCC)NC(CCCCCCCCCCCCCCC)=O,44877,44877,402,402,402,402,402,402,402,HMDB0004949
1526,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),NAMED,,Lipid,Phosphatidylethanolamine (PE),2408,CCCCCCCC\C=C/CCCCCCCC(O[C@](COC(CCCCCCCCCCCCCCC)=O)(COP([O-])(OCC[N+]([H])([H])[H])=O)[H])=O,19263,19263,402,402,402,402,402,402,402,HMDB0005320
1528,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),NAMED,,Lipid,Phosphatidylinositol (PI),2536,O=C(CCCCCCC/C=C\C/C=C\CCCCC)O[C@@H](COP(OC1C(O)C(O)C(O)C(O)C1O)(O)=O)COC(CCCCCCCCCCCCCCC)=O,52450,52450,305,305,305,305,305,305,305,HMDB0009784
1537,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),NAMED,,Lipid,Phosphatidylcholine (PC),2286,O=P([O-])(OC[C@@H](COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)OCC[N+](C)(C)C,42446,42446,402,402,402,402,402,402,402,HMDB0007973
1538,stearoyl sphingomyelin (d18:1/18:0),NAMED,,Lipid,Sphingomyelins,3105,CCCCCCCCCCCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,19503,19503,402,402,402,402,402,402,402,HMDB0001348
1539,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),NAMED,,Lipid,Phosphatidylcholine (PC),2283,O=C(CCCCCCC/C=C\CCCCCCCC)O[C@@H](COC(CCCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O,52461,52461,402,402,402,402,402,402,402,HMDB0007972
1547,N-stearoyl-sphingosine (d18:1/18:0)*,NAMED,,Lipid,Ceramides,3025,OC[C@H](NC(CCCCCCCCCCCCCCCCC)=O)[C@H](O)/C=C/CCCCCCCCCCCCC,54979,54979,402,,402,402,402,402,402,HMDB0004950
1628,glycochenodeoxycholate,NAMED,,Lipid,Primary Bile Acid Metabolism,3460,O=C(NCC(O)=O)CC[C@@H](C)[C@@H]1[C@](CC[C@H]2[C@@]3([H])[C@H](O)C[C@@]4([H])C2(C)CC[C@@H](O)C4)(C)[C@]3([H])CC1,32346,32346,209,209,209,209,209,209,209,HMDB0000637
1629,taurochenodeoxycholate,NAMED,missing values may not be LOD,Lipid,Primary Bile Acid Metabolism,3461,C[C@@]12[C@@]([H])(CC[C@@]2([C@@H](CCC(NCCS(O)(=O)=O)=O)C)[H])[C@@]([C@@H](C[C@]3([H])C[C@H](O)CC4)O)([H])[C@]([C@]34C)([H])CC1,18494,18494,209,209,209,209,209,209,209,HMDB0000951
1648,taurocholate,NAMED,,Lipid,Primary Bile Acid Metabolism,3454,C[C@@]12[C@@]([H])(CC[C@]2([H])[C@@H](CCC(NCCS(O)(=O)=O)=O)C)[C@@]([C@H](O)C[C@@]3([H])[C@@]4(CC[C@@H](O)C3)C)([H])[C@@]4([H])C[C@@H]1O,18497,18497,209,209,209,209,209,209,209,HMDB0000036
1668,taurodeoxycholate,NAMED,missing values may not be LOD,Lipid,Secondary Bile Acid Metabolism,3487,C[C@@]12[C@@]([H])(CC[C@]2([H])[C@@H](CCC(NCCS(O)(=O)=O)=O)C)[C@@](CC[C@@]3([H])[C@@]4(CC[C@@H](O)C3)C)([H])[C@@]4([H])C[C@@H]1O,12261,12261,209,209,209,209,209,209,209,HMDB0000896
1869,2-hydroxyhippurate (salicylurate),NAMED,,Xenobiotics,Benzoate Metabolism,4463,O=C(C1=CC=CC=C1O)NCC(O)=O,18281,18281,209,209,209,209,209,209,209,HMDB0000840
2028,metoprolol,NAMED,,Xenobiotics,Drug - Cardiovascular,5638,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,18037,18037,400,400,400,400,400,400,400,HMDB0001932
2029,azelate (C9-DC),NAMED,,Lipid,"Fatty Acid, Dicarboxylate",1679,O=C(O)CCCCCCCC(O)=O,18362,18362,209,305,305,209,209,305,305,HMDB0000784
2048,3-(N-acetyl-L-cystein-S-yl) acetaminophen,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5373,O=C(C)NC1=CC(SC[C@@H](C(O)=O)NC(C)=O)=C(O)C=C1,45721,45721,209,209,209,209,209,209,209,NA
2049,4-acetaminophen sulfate,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5374,CC(NC1=CC=C(OS(=O)(O)=O)C=C1)=O,37475,37475,209,209,209,209,209,209,209,HMDB0059911
2050,eicosapentaenoate (EPA; 20:5n3),NAMED,,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1560,O=C(O)CCC\C=C/C/C=C\C/C=C\C/C=C\C/C=C\CC,18467,18467,209,209,209,209,209,209,209,HMDB0001999
2051,methylsuccinate,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",410,CC(C(O)=O)CC(O)=O,15745,15745,305,305,305,305,305,305,305,HMDB0001844
2054,ethylmalonate,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",407,CCC(C(O)=O)C(O)=O,15765,15765,305,305,305,305,305,305,305,HMDB0000622
100000007,carnitine,NAMED,"In set 3, the missing values don't seem to be LOD",Lipid,Carnitine Metabolism,1932,[O-]C(C[C@@H](O)C[N+](C)(C)C)=O,15500,15500,400,400,400,400,400,400,400,HMDB0000062
100000008,benzoate,NAMED,,Xenobiotics,Benzoate Metabolism,4473,OC(C1=CC=CC=C1)=O,15778,15778,209,209,209,209,209,209,209,HMDB0001870
100000010,3-phenylpropionate (hydrocinnamate),NAMED,,Xenobiotics,Benzoate Metabolism,4571,OC(CCC1=CC=CC=C1)=O,15749,15749,209,209,209,209,209,209,209,HMDB0000764
100000011,phenylacetate,NAMED,,Amino Acid,Phenylalanine Metabolism,155,O=C(O)CC1=CC=CC=C1,57745,57745,209,209,209,209,209,209,209,HMDB0000209
100000014,hippurate,NAMED,,Xenobiotics,Benzoate Metabolism,4459,O=C(C1=CC=CC=C1)NCC(O)=O,15753,15753,209,209,209,209,209,209,209,HMDB0000714
100000015,xanthurenate,NAMED,,Amino Acid,Tryptophan Metabolism,278,OC1=C2C(C(O)=CC(C(O)=O)=N2)=CC=C1,15679,15679,400,400,209,209,400,400,400,HMDB0000881
100000016,suberate (C8-DC),NAMED,,Lipid,"Fatty Acid, Dicarboxylate",1676,OC(CCCCCCC(O)=O)=O,15730,15730,209,305,305,305,305,305,305,HMDB0000893
100000036,3-methyl-2-oxovalerate,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",394,CCC(C)C(C(O)=O)=O,15676,15676,209,209,209,209,209,209,209,HMDB0000491
100000039,methionine sulfoxide,NAMED,,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",440,O=C(O)[C@@H](N)CCS(C)=O,18374,18374,400,400,400,400,400,400,400,HMDB0002005
100000042,3-methylhistidine,NAMED,,Amino Acid,Histidine Metabolism,72,N[C@H](C(O)=O)CC1=CN=CN1C,15677,15677,209,209,209,209,209,209,209,HMDB0000479
100000043,4-acetamidophenylglucuronide,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5375,OC1C(C(O)=O)OC(OC2=CC=C(NC(C)=O)C=C2)C(O)C1O,15736,15736,209,209,209,209,209,209,209,HMDB0010316
100000054,5-hydroxylysine,NAMED,,Amino Acid,Lysine Metabolism,119,N[C@@H](CCC(O)CN)C(O)=O,15685,15685,400,400,400,400,400,400,400,HMDB0000450
100000096,4-guanidinobutanoate,NAMED,,Amino Acid,Guanidino and Acetamido Metabolism,563,N=C(N)NCCCC(O)=O,15681,15681,400,400,400,400,400,400,400,HMDB0003464
100000257,glucuronate,NAMED,,Carbohydrate,Aminosugar Metabolism,1406,O[C@@H]1O[C@H]([C@](O)=O)[C@@H](O)[C@H](O)[C@H]1O,15443,15443,305,305,305,305,305,305,305,HMDB0000127
100000258,glycerol 3-phosphate,NAMED,,Lipid,Glycerolipid Metabolism,2842,O=P(O)(OCC(CO)O)O,43847,43847,209,400,400,400,400,400,400,HMDB0000126
100000263,imidazole lactate,NAMED,,Amino Acid,Histidine Metabolism,83,OC(C(O)=O)CC1=CN=CN1,15716,15716,400,400,400,400,400,400,400,HMDB0002320
100000265,kynurenine,NAMED,,Amino Acid,Tryptophan Metabolism,267,N[C@H](C(O)=O)CC(C1=CC=CC=C1N)=O,15140,15140,400,400,400,400,400,400,400,HMDB0000684
100000269,glycerophosphorylcholine (GPC),NAMED,,Lipid,Phospholipid Metabolism,2236,O=P(OCC[N+](C)(C)C)([O-])OC[C@H](O)CO,15990,15990,400,400,400,400,400,400,400,HMDB0000086
100000276,maltotriose,NAMED,,Carbohydrate,Glycogen Metabolism,1296,O[C@H]1[C@H](O)[C@@H](CO)O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H]1O,44688,44688,209,209,209,209,209,209,209,HMDB0001262
100000282,N-acetylglutamate,NAMED,,Amino Acid,Glutamate Metabolism,47,O=C(O)CC[C@@H](C(O)=O)NC(C)=O,15720,15720,305,305,305,305,305,305,305,HMDB0001138
100000285,N-alpha-acetylornithine,NAMED,,Amino Acid,Urea cycle; Arginine and Proline Metabolism,509,NCCC[C@@H](C(O)=O)NC(C)=O,32984,32984,400,,,400,400,,,HMDB0003357
100000295,tartarate,NAMED,,Xenobiotics,Food Component/Plant,5070,OC([C@H](O)[C@@H](O)C(O)=O)=O,15336,15336,209,209,209,209,209,209,209,HMDB0000956;HMDB0062642
100000299,xanthosine,NAMED,,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",4121,OC1=C(N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3)C2=NC(O)=N1,15136,15136,209,,209,209,209,209,209,HMDB0000299
100000406,ribitol,NAMED,,Carbohydrate,Pentose Metabolism,1262,OC[C@@H](O)[C@@H](O)[C@@H](O)CO,15772,15772,305,305,305,305,305,305,305,HMDB0002917;HMDB0001851;HMDB0000568;HMDB0000508
100000436,glycodeoxycholate,NAMED,some of the missing values may not be LOD,Lipid,Secondary Bile Acid Metabolism,3485,O=C(NCC(O)=O)CC[C@@H](C)[C@@H]1[C@@]2(C)[C@@H](O)C[C@]3([H])[C@@]4(C)CC[C@@H](O)C[C@@]4([H])CC[C@@]3([H])[C@@]2(CC1)[H],18477,18477,209,209,209,209,209,209,209,HMDB00631
100000437,theophylline,NAMED,,Xenobiotics,Xanthine Metabolism,4590,O=C(N1C)C(N=CN2)=C2N(C)C1=O,18394,18394,209,209,209,209,209,209,209,HMDB0001889
100000442,quinate,NAMED,,Xenobiotics,Food Component/Plant,4902,O[C@@]1([C@](O)(C[C@@](C(O)=O)(C[C@]1(O)[H])O)[H])[H],18335,18335,305,305,305,305,305,305,305,HMDB0003072
100000445,theobromine,NAMED,,Xenobiotics,Xanthine Metabolism,4589,CN1C=NC(N(C(N2)=O)C)=C1C2=O,18392,18392,400,400,400,400,400,400,400,HMDB0002825
100000447,gentisate,NAMED,,Amino Acid,Tyrosine Metabolism,219,O=C(O)C1=CC(O)=CC=C1O,18280,18280,305,305,305,305,305,305,305,HMDB0000152
100000453,paraxanthine,NAMED,,Xenobiotics,Xanthine Metabolism,4588,O=C(N2C)NC1=C(N(C)C=N1)C2=O,18254,18254,209,209,209,209,209,209,209,HMDB0001860
100000454,5-aminovalerate,NAMED,,Amino Acid,Lysine Metabolism,129,OC(CCCCN)=O,18319,,,,400,400,,,,HMDB0003355
100000463,indolelactate,NAMED,,Amino Acid,Tryptophan Metabolism,298,OC(C(O)=O)CC1=CNC2=C1C=CC=C2,18349,18349,209,209,209,209,209,209,209,HMDB0000671
100000467,3-indoxyl sulfate,NAMED,,Amino Acid,Tryptophan Metabolism,322,O=S(OC2=CNC1=CC=CC=C12)(O)=O,27672,27672,209,209,209,209,209,209,209,HMDB0000682
100000491,gamma-glutamylphenylalanine,NAMED,,Peptide,Gamma-glutamyl Amino Acid,643,O=C(O)[C@H](CC1=CC=CC=C1)NC(CC[C@@H](C(O)=O)N)=O,33422,33422,209,209,209,209,209,209,209,HMDB0000594
100000551,4-methyl-2-oxopentanoate,NAMED,,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",343,CC(C)CC(C(O)=O)=O,22116,22116,209,209,209,209,209,209,209,HMDB0000695
100000580,"1,5-anhydroglucitol (1,5-AG)",NAMED,,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1220,O[C@@H]1[C@@H](CO)OC[C@H](O)[C@H]1O,20675,20675,209,209,209,209,209,209,209,HMDB0002712
100000584,2-arachidonoylglycerol (20:4),NAMED,,Lipid,Monoacylglycerol,2873,CCCCC\C=C/C\C=C/C\C=C/C/C=C\CCCC(OC(CO)CO)=O,19266,19266,209,,209,209,209,209,209,HMDB0004666
100000611,1-palmityl-GPC (O-16:0),NAMED,,Lipid,Lysoplasmalogen,2830,CCCCCCCCCCCCCCCCOC[C@]([H])(COP([O-])(OCC[N+](C)(C)C)=O)O,20458,20458,402,402,402,402,402,402,402,NA
100000616,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),NAMED,,Lipid,Phosphatidylinositol (PI),2556,CCCCCCCCCCCCCCCCCC(OC[C@]([H])(COP(O)(O[C@](C(O)(C(O)(C(O)([C@](O)1[H])[H])[H])[H])([C@]1(O)[H])[H])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)=O,52449,52449,305,305,305,305,305,305,305,HMDB0009815
100000626,sphingosine 1-phosphate,NAMED,,Lipid,Sphingosines,3161,OP([O-])(OC[C@@]([H])([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[NH3+])=O,34445,34445,305,402,402,402,402,402,402,HMDB0000277
100000630,1-oleoyl-GPS (18:1),NAMED,,Lipid,Lysophospholipid,2703,CCCCCCCC\C=C/CCCCCCCC(OC[C@]([H])(COP(O)(OC[C@]([NH3+])(C([O-])=O)[H])=O)O)=O,19260,19260,209,,209,209,209,209,,HMDB0061694
100000639,1-stearoyl-2-oleoyl-GPS (18:0/18:1),NAMED,,Lipid,Phosphatidylserine (PS),2505,CCCCCCCCCCCCCCCCCC(OC[C@]([H])(COP(O)(OC[C@]([NH3+])(C([O-])=O)[H])=O)OC(CCCCCCC/C=C\CCCCCCCC)=O)=O,19265,19265,402,402,402,402,402,402,402,HMDB0010163
100000656,1-stearoyl-GPI (18:0),NAMED,,Lipid,Lysophospholipid,2721,[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCCCCCCCCCCCCCCCC)=O)O)=O)([C@]1(O)[H])[H])O,19324,19324,209,209,209,209,209,209,209,HMDB0240261
100000657,"1,2-dipalmitoyl-GPC (16:0/16:0)",NAMED,,Lipid,Phosphatidylcholine (PC),2278,CCCCCCCCCCCCCCCC(OC[C@]([H])(COP([O-])(OCC[N+](C)(C)C)=O)OC(CCCCCCCCCCCCCCC)=O)=O,19130,19130,402,402,402,402,402,402,402,HMDB0000564
100000660,"1,2-distearoyl-GPC (18:0/18:0)",NAMED,,Lipid,Phosphatidylcholine (PC),2133,CCCCCCCCCCCCCCCCCC(OC[C@]([H])(COP([O-])(OCC[N+](C)(C)C)=O)OC(CCCCCCCCCCCCCCCCC)=O)=O,19132,,402,402,,,,,,HMDB0008036
100000665,docosahexaenoate (DHA; 22:6n3),NAMED,,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1563,CC\C=C/C\C=C/C\C=C/C/C=C\C/C=C\C/C=C\CCC(O)=O,44675,44675,209,209,209,209,209,209,209,HMDB0002183
